Nrotrans;Fecha;Fechaext;Talonario;Abreviado;Prefijoext;Numeroext;Codprv;Provincia;Codctacte;Nombre;Coddoc;Nrodoc1;Nrodoc2;Codban;Banco;CoddocB;Nrodoc1B;Nrodoc2B;Regimen;Descripcion;Impsuj;Importe
5667435;24/05/18;24/05/18;1140;FAC;0148;00004895;SCR;SANTA CRUZ;SJ0JGH;NORIA GREGORIO ANDRES;80;20080411813;;;;;;;SCR;SANTA CRUZ;741,40;11,12
5561123;07/05/18;07/05/18;7381;FAC;0162;00007816;SCR;SANTA CRUZ;LHE2781;CASAS JORGE;80;20082749153;;;;;;;LHE;TASA VIAL LAS HERAS;611,66;17,82
5587974;12/05/18;12/05/18;7381;FAC;0162;00007996;SCR;SANTA CRUZ;LHE2781;CASAS JORGE;80;20082749153;;;;;;;LHE;TASA VIAL LAS HERAS;288,35;8,40
5561123;07/05/18;07/05/18;7381;FAC;0162;00007816;SCR;SANTA CRUZ;LHE2781;CASAS JORGE;80;20082749153;;;;;;;SCR;SANTA CRUZ;453,26;6,80
5587974;12/05/18;12/05/18;7381;FAC;0162;00007996;SCR;SANTA CRUZ;LHE2781;CASAS JORGE;80;20082749153;;;;;;;SCR;SANTA CRUZ;213,68;3,21
5591834;11/05/18;11/05/18;3040;FAC;0121;00006848;SCR;SANTA CRUZ;10053;DEL POPOLO NORBERTO OMAR;80;20083372460;;;;;;;SCR;SANTA CRUZ;366,26;5,49
5722110;31/05/18;31/05/18;3040;FAC;0121;00007438;SCR;SANTA CRUZ;10053;DEL POPOLO NORBERTO OMAR;80;20083372460;;;;;;;SCR;SANTA CRUZ;366,70;5,50
5657853;22/05/18;22/05/18;6243;FAC;0068;00057601;SCR;SANTA CRUZ;SC0974;GONZALEZ HECTOR HUGO;80;20083557606;;;;;;;SCR;SANTA CRUZ;1.234,80;18,52
5596452;11/05/18;11/05/18;7188;FAC;0137;00008725;SCR;SANTA CRUZ;SJ1225;YUCHERIS JORGE ROBERTO;80;20083827352;;;;;;;SCR;SANTA CRUZ;405,21;6,08
5634078;19/05/18;19/05/18;6243;FAC;0068;00057508;SCR;SANTA CRUZ;SC01936;KAZAKEVICH FERNANDO;80;20083962217;;;;;;;SCR;SANTA CRUZ;733,38;11,00
5716203;31/05/18;31/05/18;7381;FAC;0162;00008567;CHU;CHUBUT;80102;GUERRERO EDUARDO;80;20083969793;;;;;;;LHE;TASA VIAL LAS HERAS;577,91;16,80
5716203;31/05/18;31/05/18;7381;FAC;0162;00008567;CHU;CHUBUT;80102;GUERRERO EDUARDO;80;20083969793;;;;;;;SCR;SANTA CRUZ;469,77;7,05
5579875;10/05/18;10/05/18;6243;FAC;0068;00057392;SCR;SANTA CRUZ;LHE0463;LATORRE HORACIO SAUL;80;20085271726;;;;;;;SCR;SANTA CRUZ;1.800,60;27,01
5612222;15/05/18;15/05/18;6243;FAC;0068;00057434;SCR;SANTA CRUZ;81394;STACH RUBEN ENRIQUE;80;20085278186;;;;;;;SCR;SANTA CRUZ;3.739,71;56,10
5640329;19/05/18;19/05/18;7188;FAC;0137;00008818;SCR;SANTA CRUZ;SJ01690;CASTILLO RUBEN;80;20085384245;;;;;;;SCR;SANTA CRUZ;975,76;14,64
5528229;02/05/18;02/05/18;3040;FAC;0121;00006454;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;3.702,70;55,54
5524515;02/05/18;02/05/18;7137;FAC;0069;00041021;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;789,56;11,84
5531538;03/05/18;03/05/18;6260;FAC;0100;00028816;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;2.225,83;33,39
5558849;07/05/18;07/05/18;1130;FAC;0144;00009612;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;518,99;7,78
5569363;08/05/18;08/05/18;6260;FAC;0100;00028976;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;2.015,89;30,24
5576310;09/05/18;09/05/18;3040;FAC;0121;00006740;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;2.183,62;32,75
5583955;11/05/18;11/05/18;6260;FAC;0100;00029093;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;560,93;8,41
5580002;11/05/18;11/05/18;7183;FAC;0107;00007533;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;5.871,99;88,08
5580820;11/05/18;11/05/18;7183;FAC;0107;00007534;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;25.581,69;383,73
5605333;14/05/18;14/05/18;7137;FAC;0069;00041233;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;1.660,13;24,90
5610830;15/05/18;15/05/18;1140;FAC;0148;00004819;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;518,99;7,78
5612251;15/05/18;15/05/18;6260;FAC;0100;00029205;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;2.242,51;33,64
5610797;15/05/18;15/05/18;7137;FAC;0069;00041246;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;1.128,53;16,93
5630288;18/05/18;18/05/18;7183;FAC;0107;00007797;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;5.736,08;86,04
5630291;18/05/18;18/05/18;7183;FAC;0107;00007798;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;2.589,17;38,84
5640343;19/05/18;19/05/18;1130;FAC;0144;00009796;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;518,99;7,78
5650279;21/05/18;21/05/18;7137;FAC;0069;00041367;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;870,23;13,05
5657871;22/05/18;22/05/18;6260;FAC;0100;00029348;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;2.387,38;35,81
5667427;24/05/18;24/05/18;1130;FAC;0144;00009860;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;518,99;7,78
5699392;28/05/18;28/05/18;6260;FAC;0100;00029414;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;268,42;4,03
5700144;28/05/18;28/05/18;7193;FAC;0143;00010688;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;1.638,51;24,58
5700146;28/05/18;28/05/18;7193;FAC;0143;00010690;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;1.806,74;27,10
5706647;29/05/18;29/05/18;6260;FAC;0100;00029445;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;2.226,02;33,39
5722115;31/05/18;31/05/18;3040;FAC;0121;00007443;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;1.466,86;22,00
5723232;31/05/18;31/05/18;7183;FAC;0107;00008348;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;6.603,87;99,06
5723233;31/05/18;31/05/18;7183;FAC;0107;00008349;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;3.281,58;49,22
5723234;31/05/18;31/05/18;7183;FAC;0107;00008350;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;29.071,06;436,07
5762904;31/05/18;31/05/18;7183;FAC;0107;00008626;SCR;SANTA CRUZ;0005;CASANOVA JORGE BERNARDO;80;20100284325;;;;;;;SCR;SANTA CRUZ;753,68;11,31
5675142;24/05/18;24/05/18;6243;FAC;0068;00057690;SCR;SANTA CRUZ;85034;VARELA JUAN CARLOS;80;20100400783;;;;;;;SCR;SANTA CRUZ;2.171,03;32,57
5550178;06/05/18;06/05/18;7137;FAC;0069;00041093;SCR;SANTA CRUZ;SJ0501;RAMOS VICTOR  DANIEL;80;20100421977;;;;;;;SCR;SANTA CRUZ;486,28;7,29
5556374;07/05/18;07/05/18;3080;FAC;0127;00000911;SCR;SANTA CRUZ;SJ0501;RAMOS VICTOR  DANIEL;80;20100421977;;;;;;;SCR;SANTA CRUZ;6.839,22;102,59
5630327;17/05/18;17/05/18;3040;FAC;0121;00007023;SCR;SANTA CRUZ;SJ0501;RAMOS VICTOR  DANIEL;80;20100421977;;;;;;;SCR;SANTA CRUZ;672,90;10,09
5673265;24/05/18;24/05/18;3040;FAC;0121;00007206;SCR;SANTA CRUZ;SJ0501;RAMOS VICTOR  DANIEL;80;20100421977;;;;;;;SCR;SANTA CRUZ;442,41;6,64
5674309;25/05/18;25/05/18;3080;FAC;0127;00000949;SCR;SANTA CRUZ;SJ0501;RAMOS VICTOR  DANIEL;80;20100421977;;;;;;;SCR;SANTA CRUZ;6.563,79;98,46
5713354;30/05/18;30/05/18;3040;FAC;0121;00007389;SCR;SANTA CRUZ;SJ0501;RAMOS VICTOR  DANIEL;80;20100421977;;;;;;;SCR;SANTA CRUZ;470,34;7,06
5722140;31/05/18;31/05/18;3060;FAC;0124;00015949;SCR;SANTA CRUZ;SJ0501;RAMOS VICTOR  DANIEL;80;20100421977;;;;;;;SCR;SANTA CRUZ;886,27;13,29
5706630;29/05/18;29/05/18;6260;FAC;0100;00029428;SCR;SANTA CRUZ;SC6138;BOURREN JUAN;80;20100993148;;;;;;;SCR;SANTA CRUZ;1.735,08;26,03
5650071;22/05/18;22/05/18;7183;FAC;0107;00007914;SCR;SANTA CRUZ;60397;ROSAS RAUL DIONICIO;80;20101466834;;;;;;;SCR;SANTA CRUZ;1.876,77;28,15
5560296;07/05/18;07/05/18;6260;FAC;0100;00028937;SCR;SANTA CRUZ;SC01409;VILLAR LUIS ALBERTO;80;20101469485;;;;;;;SCR;SANTA CRUZ;243,16;3,65
5612262;15/05/18;15/05/18;6260;FAC;0100;00029216;SCR;SANTA CRUZ;SC01409;VILLAR LUIS ALBERTO;80;20101469485;;;;;;;SCR;SANTA CRUZ;400,41;6,01
5633340;18/05/18;18/05/18;6260;FAC;0100;00029308;SCR;SANTA CRUZ;SC01409;VILLAR LUIS ALBERTO;80;20101469485;;;;;;;SCR;SANTA CRUZ;405,30;6,08
5664815;23/05/18;23/05/18;6243;FAC;0068;00057654;SCR;SANTA CRUZ;SC01409;VILLAR LUIS ALBERTO;80;20101469485;;;;;;;SCR;SANTA CRUZ;320,90;4,81
5524556;02/05/18;02/05/18;1140;FAC;0148;00004671;SCR;SANTA CRUZ;SJ00586;VILLAR LUIS ALBERTO.;80;20101469485;;;;;;;SCR;SANTA CRUZ;1.075,10;16,13
5544370;05/05/18;05/05/18;7137;FAC;0069;00041072;SCR;SANTA CRUZ;SJ00586;VILLAR LUIS ALBERTO.;80;20101469485;;;;;;;SCR;SANTA CRUZ;320,13;4,80
5610832;15/05/18;15/05/18;1140;FAC;0148;00004821;SCR;SANTA CRUZ;SJ00586;VILLAR LUIS ALBERTO.;80;20101469485;;;;;;;SCR;SANTA CRUZ;366,26;5,49
5626229;17/05/18;17/05/18;7137;FAC;0069;00041289;SCR;SANTA CRUZ;SJ00586;VILLAR LUIS ALBERTO.;80;20101469485;;;;;;;SCR;SANTA CRUZ;527,51;7,91
5631644;18/05/18;18/05/18;1130;FAC;0144;00009786;SCR;SANTA CRUZ;SJ00586;VILLAR LUIS ALBERTO.;80;20101469485;;;;;;;SCR;SANTA CRUZ;733,25;11,00
5700150;28/05/18;28/05/18;7193;FAC;0143;00010694;SCR;SANTA CRUZ;SJ00586;VILLAR LUIS ALBERTO.;80;20101469485;;;;;;;SCR;SANTA CRUZ;370,70;5,56
5722078;31/05/18;31/05/18;3040;FAC;0121;00007406;SCR;SANTA CRUZ;MOS1255;MAIMO JOSE;80;20102130767;;;;;;;SCR;SANTA CRUZ;986,25;14,79
5531524;03/05/18;03/05/18;6260;FAC;0100;00028802;SCR;SANTA CRUZ;SC002162;PANTIGA RAUL;80;20102863608;;;;;;;SCR;SANTA CRUZ;715,89;10,74
5531535;03/05/18;03/05/18;6260;FAC;0100;00028813;SCR;SANTA CRUZ;SC002162;PANTIGA RAUL;80;20102863608;;;;;;;SCR;SANTA CRUZ;401,84;6,03
5606910;14/05/18;14/05/18;6260;FAC;0100;00029183;SCR;SANTA CRUZ;SC002162;PANTIGA RAUL;80;20102863608;;;;;;;SCR;SANTA CRUZ;417,77;6,27
5719375;31/05/18;31/05/18;6260;FAC;0100;00029504;SCR;SANTA CRUZ;SC002162;PANTIGA RAUL;80;20102863608;;;;;;;SCR;SANTA CRUZ;695,22;10,43
5719399;31/05/18;31/05/18;6260;FAC;0100;00029527;SCR;SANTA CRUZ;SC002162;PANTIGA RAUL;80;20102863608;;;;;;;SCR;SANTA CRUZ;442,49;6,64
5605342;14/05/18;14/05/18;7188;FAC;0137;00008752;SCR;SANTA CRUZ;SJ002909;PANTIGA  RAUL ALBERTO;80;20102863608;;;;;;;SCR;SANTA CRUZ;528,58;7,93
5560305;07/05/18;07/05/18;6260;FAC;0100;00028946;SCR;SANTA CRUZ;SC03047;MALDONADO JOSE MARCELO;80;20102952619;;;;;;;SCR;SANTA CRUZ;5.857,31;87,86
5525943;02/05/18;02/05/18;6260;FAC;0100;00028786;SCR;SANTA CRUZ;SC001036;BOLLATTI JORGE;80;20103340242;;;;;;;SCR;SANTA CRUZ;3.130,89;46,96
5537678;05/05/18;05/05/18;7381;FAC;0162;00007753;SCR;SANTA CRUZ;LHE02203;MUSSI ROBERTO;80;20104500782;;;;;;;LHE;TASA VIAL LAS HERAS;749,32;21,56
5625521;17/05/18;17/05/18;7381;FAC;0162;00008143;SCR;SANTA CRUZ;LHE02203;MUSSI ROBERTO;80;20104500782;;;;;;;LHE;TASA VIAL LAS HERAS;460,47;13,25
5537678;05/05/18;05/05/18;7381;FAC;0162;00007753;SCR;SANTA CRUZ;LHE02203;MUSSI ROBERTO;80;20104500782;;;;;;;SCR;SANTA CRUZ;607,23;9,11
5625521;17/05/18;17/05/18;7381;FAC;0162;00008143;SCR;SANTA CRUZ;LHE02203;MUSSI ROBERTO;80;20104500782;;;;;;;SCR;SANTA CRUZ;373,15;5,60
5525920;02/05/18;02/05/18;6260;FAC;0100;00028763;SCR;SANTA CRUZ;SC01839;ROUMEC MARCELO JESUS;80;20105159839;;;;;;;SCR;SANTA CRUZ;440,57;6,61
5544415;05/05/18;05/05/18;1130;FAC;0144;00009577;SCR;SANTA CRUZ;SJ00750;ROUMEC MARCELO JESUS;80;20105159839;;;;;;;SCR;SANTA CRUZ;732,90;10,99
5573742;09/05/18;09/05/18;1130;FAC;0144;00009639;SCR;SANTA CRUZ;SJ00750;ROUMEC MARCELO JESUS;80;20105159839;;;;;;;SCR;SANTA CRUZ;241,05;3,62
5652910;21/05/18;21/05/18;7371;FAC;0150;00008444;SCR;SANTA CRUZ;50258;PELLON JUAN CARLOS;80;20105599847;;;;;;;LHE;TASA VIAL LAS HERAS;817,20;23,81
5633310;18/05/18;18/05/18;6260;FAC;0100;00029278;SCR;SANTA CRUZ;50258;PELLON JUAN CARLOS;80;20105599847;;;;;;;SCR;SANTA CRUZ;468,73;7,03
5652910;21/05/18;21/05/18;7371;FAC;0150;00008444;SCR;SANTA CRUZ;50258;PELLON JUAN CARLOS;80;20105599847;;;;;;;SCR;SANTA CRUZ;605,58;9,08
5659511;22/05/18;22/05/18;3040;FAC;0121;00007132;SCR;SANTA CRUZ;50258;PELLON JUAN CARLOS;80;20105599847;;;;;;;SCR;SANTA CRUZ;586,60;8,80
5579889;10/05/18;10/05/18;6260;FAC;0100;00029033;SCR;SANTA CRUZ;SC01562;ALVAREZ ANTONIO LUCIO;80;20105926309;;;;;;;SCR;SANTA CRUZ;853,87;12,81
5640334;19/05/18;19/05/18;7188;FAC;0137;00008823;SCR;SANTA CRUZ;SJ00628;ALVAREZ ANTONIO LUCIO;80;20105926309;;;;;;;SCR;SANTA CRUZ;935,33;14,03
5596460;11/05/18;11/05/18;1130;FAC;0144;00009671;SCR;SANTA CRUZ;SJ4532;RAMIRES ANTONIO;80;20106511668;;;;;;;SCR;SANTA CRUZ;812,96;12,19
5652924;21/05/18;21/05/18;7381;FAC;0162;00008259;SCR;SANTA CRUZ;12010;FERNANDEZ BENIGNO EMILIO;80;20106795941;;;;;;;LHE;TASA VIAL LAS HERAS;485,35;13,97
5573756;09/05/18;09/05/18;1140;FAC;0148;00004765;SCR;SANTA CRUZ;12010;FERNANDEZ BENIGNO EMILIO;80;20106795941;;;;;;;SCR;SANTA CRUZ;660,65;9,91
5641802;20/05/18;20/05/18;1140;FAC;0148;00004842;SCR;SANTA CRUZ;12010;FERNANDEZ BENIGNO EMILIO;80;20106795941;;;;;;;SCR;SANTA CRUZ;729,47;10,94
5652924;21/05/18;21/05/18;7381;FAC;0162;00008259;SCR;SANTA CRUZ;12010;FERNANDEZ BENIGNO EMILIO;80;20106795941;;;;;;;SCR;SANTA CRUZ;393,32;5,90
5714438;30/05/18;30/05/18;7188;FAC;0137;00008953;SCR;SANTA CRUZ;12010;FERNANDEZ BENIGNO EMILIO;80;20106795941;;;;;;;SCR;SANTA CRUZ;648,49;9,73
5570856;10/05/18;10/05/18;7183;FAC;0107;00007459;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;LHE;TASA VIAL LAS HERAS;2.578,11;77,34
5617292;17/05/18;17/05/18;7183;FAC;0107;00007722;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;LHE;TASA VIAL LAS HERAS;2.924,02;87,72
5662902;24/05/18;24/05/18;7183;FAC;0107;00008007;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;LHE;TASA VIAL LAS HERAS;3.032,81;90,98
5708848;31/05/18;31/05/18;7183;FAC;0107;00008264;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;LHE;TASA VIAL LAS HERAS;1.546,77;46,40
5755954;31/05/18;31/05/18;7183;FAC;0107;00008553;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;LHE;TASA VIAL LAS HERAS;1.708,40;51,25
5570567;10/05/18;10/05/18;7183;FAC;0107;00007458;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;SCR;SANTA CRUZ;916,66;13,75
5570856;10/05/18;10/05/18;7183;FAC;0107;00007459;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;SCR;SANTA CRUZ;1.890,20;28,35
5571499;10/05/18;10/05/18;7183;FAC;0107;00007460;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;SCR;SANTA CRUZ;3.121,18;46,82
5596422;11/05/18;11/05/18;7137;FAC;0069;00041176;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;SCR;SANTA CRUZ;1.141,79;17,13
5617290;17/05/18;17/05/18;7183;FAC;0107;00007721;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;SCR;SANTA CRUZ;969,58;14,54
5617292;17/05/18;17/05/18;7183;FAC;0107;00007722;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;SCR;SANTA CRUZ;2.155,03;32,33
5617293;17/05/18;17/05/18;7183;FAC;0107;00007723;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;SCR;SANTA CRUZ;1.857,93;27,87
5738281;23/05/18;23/05/18;6113;NCR A;0054;00002345;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;SCR;SANTA CRUZ;793,37;11,90
5738231;23/05/18;23/05/18;7193;FAC;0143;00010617;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;SCR;SANTA CRUZ;793,37;11,90
5662901;24/05/18;24/05/18;7183;FAC;0107;00008006;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;SCR;SANTA CRUZ;728,71;10,93
5662902;24/05/18;24/05/18;7183;FAC;0107;00008007;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;SCR;SANTA CRUZ;2.243,21;33,65
5708848;31/05/18;31/05/18;7183;FAC;0107;00008264;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;SCR;SANTA CRUZ;1.138,61;17,08
5708850;31/05/18;31/05/18;7183;FAC;0107;00008265;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;SCR;SANTA CRUZ;819,80;12,30
5755954;31/05/18;31/05/18;7183;FAC;0107;00008553;SCR;SANTA CRUZ;0028;TWARDOWSKI MATIAS MARCOS;80;20108009641;;;;;;;SCR;SANTA CRUZ;1.267,33;19,01
5528246;02/05/18;02/05/18;3060;FAC;0124;00015644;SCR;SANTA CRUZ;10820;HELGUERO NICOLAS MARCELO;80;20108124580;;;;;;;SCR;SANTA CRUZ;1.233,61;18,50
5525914;02/05/18;02/05/18;6260;FAC;0100;00028757;SCR;SANTA CRUZ;10820;HELGUERO NICOLAS MARCELO;80;20108124580;;;;;;;SCR;SANTA CRUZ;406,81;6,10
5644145;19/05/18;19/05/18;3040;FAC;0121;00007050;SCR;SANTA CRUZ;10820;HELGUERO NICOLAS MARCELO;80;20108124580;;;;;;;SCR;SANTA CRUZ;880,12;13,20
5664780;23/05/18;23/05/18;6243;FAC;0068;00057619;SCR;SANTA CRUZ;10820;HELGUERO NICOLAS MARCELO;80;20108124580;;;;;;;SCR;SANTA CRUZ;741,64;11,12
5675154;24/05/18;24/05/18;6243;FAC;0068;00057702;SCR;SANTA CRUZ;10820;HELGUERO NICOLAS MARCELO;80;20108124580;;;;;;;SCR;SANTA CRUZ;405,38;6,08
5713390;30/05/18;30/05/18;3060;FAC;0124;00015929;SCR;SANTA CRUZ;SJ001235;OCHOA CARLOS MIGUEL;80;20108250349;;;;;;;SCR;SANTA CRUZ;324,18;4,86
5514501;01/05/18;01/05/18;7371;FAC;0150;00008186;SCR;SANTA CRUZ;LHE00334;MARTIN IRUETA;80;20108291827;;;;;;;LHE;TASA VIAL LAS HERAS;1.262,19;36,78
5646642;19/05/18;19/05/18;7381;FAC;0162;00008223;SCR;SANTA CRUZ;LHE00334;MARTIN IRUETA;80;20108291827;;;;;;;LHE;TASA VIAL LAS HERAS;1.883,61;54,71
5514501;01/05/18;01/05/18;7371;FAC;0150;00008186;SCR;SANTA CRUZ;LHE00334;MARTIN IRUETA;80;20108291827;;;;;;;SCR;SANTA CRUZ;935,34;14,03
5646642;19/05/18;19/05/18;7381;FAC;0162;00008223;SCR;SANTA CRUZ;LHE00334;MARTIN IRUETA;80;20108291827;;;;;;;SCR;SANTA CRUZ;1.428,82;21,43
5631516;21/05/18;21/05/18;7183;FAC;0107;00007810;SCR;SANTA CRUZ;0893;CARO JORGE VICENTE;80;20108370239;;;;;;;SCR;SANTA CRUZ;728,71;10,93
5667324;28/05/18;28/05/18;7183;FAC;0107;00008057;SCR;SANTA CRUZ;0893;CARO JORGE VICENTE;80;20108370239;;;;;;;SCR;SANTA CRUZ;1.580,08;23,70
5719367;31/05/18;31/05/18;6260;FAC;0100;00029496;SCR;SANTA CRUZ;0893;CARO JORGE VICENTE;80;20108370239;;;;;;;SCR;SANTA CRUZ;539,19;8,09
5723320;31/05/18;31/05/18;7183;FAC;0107;00008355;SCR;SANTA CRUZ;0893;CARO JORGE VICENTE;80;20108370239;;;;;;;SCR;SANTA CRUZ;1.311,67;19,68
5601622;13/05/18;13/05/18;6243;FAC;0068;00057403;SCR;SANTA CRUZ;SC5367;CARO JORE VICENTE;80;20108370239;;;;;;;SCR;SANTA CRUZ;1.026,27;15,39
5633324;18/05/18;18/05/18;6260;FAC;0100;00029292;SCR;SANTA CRUZ;SC5367;CARO JORE VICENTE;80;20108370239;;;;;;;SCR;SANTA CRUZ;366,36;5,50
5693963;27/05/18;27/05/18;6243;FAC;0068;00057765;SCR;SANTA CRUZ;SC5367;CARO JORE VICENTE;80;20108370239;;;;;;;SCR;SANTA CRUZ;1.226,67;18,40
5719390;31/05/18;31/05/18;6260;FAC;0100;00029518;SCR;SANTA CRUZ;SC8401;PASCUALICH ELVIO ALDO;80;20108555417;;;;;;;SCR;SANTA CRUZ;609,99;9,15
5553069;05/05/18;05/05/18;6260;FAC;0100;00028864;SCR;SANTA CRUZ;SC006322;AVILA JUAN DOMINGO;80;20109478238;;;;;;;SCR;SANTA CRUZ;682,53;10,24
5569355;08/05/18;08/05/18;6260;FAC;0100;00028968;SCR;SANTA CRUZ;SC006322;AVILA JUAN DOMINGO;80;20109478238;;;;;;;SCR;SANTA CRUZ;963,88;14,46
5526641;02/05/18;02/05/18;7381;FAC;0162;00007638;SCR;SANTA CRUZ;10307;REYES HUMBERTO;80;20109764664;;;;;;;LHE;TASA VIAL LAS HERAS;624,49;18,16
5536841;03/05/18;03/05/18;7381;FAC;0162;00007703;SCR;SANTA CRUZ;10307;REYES HUMBERTO;80;20109764664;;;;;;;LHE;TASA VIAL LAS HERAS;3.223,42;93,61
5537234;04/05/18;04/05/18;7381;FAC;0162;00007735;SCR;SANTA CRUZ;10307;REYES HUMBERTO;80;20109764664;;;;;;;LHE;TASA VIAL LAS HERAS;3.708,85;107,70
5580751;10/05/18;10/05/18;7381;FAC;0162;00007895;SCR;SANTA CRUZ;10307;REYES HUMBERTO;80;20109764664;;;;;;;LHE;TASA VIAL LAS HERAS;1.180,42;34,32
5580761;10/05/18;10/05/18;7381;FAC;0162;00007905;SCR;SANTA CRUZ;10307;REYES HUMBERTO;80;20109764664;;;;;;;LHE;TASA VIAL LAS HERAS;2.602,22;75,52
5587283;11/05/18;11/05/18;7381;FAC;0162;00007951;SCR;SANTA CRUZ;10307;REYES HUMBERTO;80;20109764664;;;;;;;LHE;TASA VIAL LAS HERAS;1.317,55;38,26
5587896;12/05/18;12/05/18;7371;FAC;0150;00008326;SCR;SANTA CRUZ;10307;REYES HUMBERTO;80;20109764664;;;;;;;LHE;TASA VIAL LAS HERAS;634,84;18,27
